जिला,नगर निगम,विधानसभा,वार्ड
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,74-श्याम नगर
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,75-सूटरगंज
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,76-हरवंश मोहाल
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,77-बर्रा पूर्वी
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,78-सिविल लाइन्स
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,79-चटाई मोहाल
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,80-बाबूपुरवा कालोनी
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,81-कौशलपुरी
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,82-जरौली
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,83-दलेलपुरवा
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,84-जूही कला
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,85-लाजपत नगर
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,86-काकादेव
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,87-बिनगँवा
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,88-बसन्त बिहार
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,89-कोपरगंज
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,90-दानाखोरी
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,91-हरिहरनाथ शास्त्री नगर
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,92-किदवई नगर दक्षिणी
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,93-गोविन्द नगर उत्तरी
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,94-पटकापुर
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,95-यशोदा नगर पश्चिमी
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,96-जाजमऊ उत्तरी
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,97-बेकनगंज
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,98-महेश्वरी मोहाल
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,99-चन्दारी
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,100-किदवई नगर उत्तरी
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,101-चौक सर्राफा
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,102-बेगम पुरवा
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,103-परेड
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,104-जनरलगंज
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,105-बाबूपुरवा
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,106-कलक्टरगंज
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,107-चमनगंज
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,108-तलाक मोहाल
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,109-नाजिर बाग
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,110-कर्नलगंज
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,1-बागू क्रिश्चयन नगर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,"2-राहुल विहार , सिद्धार्थ विहार"
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,3-पुराना विजयनगर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,4-सेक्टर-12 माता कालोनी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,5-गगनबिहार
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,6-दीनदयालपुरी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,"7-बिहारी पुरा, सुदामा पुरी"
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,8-नेहरू नगर द्वितीय
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,9-सिब्बनपुरा पटेलमार्ग
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,10-डी0एल0एफ0 कालोनी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,11-नन्दग्राम दीनदयालपुरी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,"12-कालका गढी , जटवाडा"
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,13-घूकना
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,14-न्यू विजयनगर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,15-चरण सिंह कालोनी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,16-मोरटा
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,"17-सेवानगर, हिन्डन विहार"
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,18-शास्त्रीनगर रजापुर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,19-पटेलनगर मुकन्दनगर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,20-भौपुरा
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,21-भोवापुर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,22-दौलत पुरा
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,23-कैलाशनगर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,24-महरौली
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,25-अम्बेडकरनगर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,26-माधोपुरा सुन्दरपुरी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,27-डून्डाहैडा
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,28-राजीव कालोनी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,29-कुटी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,30-सदरपुर गोविन्दपुरम
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,31-नन्दग्राम सिहानी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,32-कृष्णा नगर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,33-सराय नजर अली
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,34-शाहीदनगर प्रथम
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,35-अकबरपुर बहरामपुर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,36-प्रहलाद गढ़ी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,37-शालीमार गार्डन मेन
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,38-अर्थला
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,39-नासिरपुर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,40-साहिबाबाद
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,41-महाराजपुर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,42-शाहपुर बम्हैटा
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,43-कडकड माडल
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,44-संजय कालोनी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,45-करहैडा
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,46-गुलधर दुहाई
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,47-शास्त्रीनगर महेन्द्रा इन्क्लेव
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,48-मिर्जापुर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,49-नन्दग्राम मरियम नगर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,50-सददीकनगर नूरनगर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,"51-प्रताप विहार, से0-11"
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,52-आर्यनगर कोटगांव
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,53-रईसपुर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,54-वसुन्धरा-1
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,55-विजयनगर से0-11- ए ब्लाक
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,56-चिंरजीव विहार अवन्तिका
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,57-मकनपुर
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,58-शिवपुरी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,59-चन्द्रपुरी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,60-श्यामपार्क मेन
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,61-वसुन्धरा-2
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,62-गोविन्दपुरम हरसांव
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,63-पसौन्डा
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,64-गरिमा गार्डन
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,65-विवेकानन्दनगर जीवन विहार
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,66-मौसम विहार
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,67-कमला नेहरू नगर संजयनगर-प्रथम
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,68-ब्रजबिहार
गाजियाबाद,नगर निगम - 1-गाजियाबाद,56. Ghaziabad,"69-लोहियानगर, लाल क्वार्टर"
गाजियाबाद,नगर निगम - 1-गाजियाबाद,55. Sahibabad,70-जनकपुरी
गाजियाबाद,नगर निगम - 1-गाजियाबाद,54. Muradnagar,71-संजयनगर-द्वितीय
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,1-महादेव झारखण्डी . 01
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,2-बाबा राघवदास नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,3-रानीडीहा
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,4-मदन मोहन मालवीय नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,5-बाबा गम्भीरनाथ नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,6-खोराबार
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,7-महादेव झारखण्डी .02
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,8-चरगांवा
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,9-नकहा
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,10-माधवनगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,11-बडगो
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,12-अशोक नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,13-सँँझाई
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,14-डॉ0 राजेन्द्र प्रसाद नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,15-हनुमन्त नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,16-दिग्विजय नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,17-शिवपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,18-गायत्रीनगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,19-गोपालपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,20-लच्छीपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,21-मोहनपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,22-तुलसीराम पश्चिमी
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,23-शहीद शिवसिंह क्षेत्री नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,24-मत्स्येन्द्र नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,25-गिरधरगंज
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,26-बेतियाहाता
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,27-जटेपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,28-मानसरोव्रर नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,29-पं० रामप्रसाद बिस्मिल नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,30-गुलरिहा
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,31-हरसेवकपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,32-शहीद अशफाकउल्लाह नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,33-नरसिंहपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,34-विश्वकर्मापुरम बौलिया
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,35-सालिकराम नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,36-लोहियानगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,37-भरवलिया
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,38-कान्हा उपवन नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,39-गायघाट
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,40-कृष्णानगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,41-माधोपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,42-महाराणा प्रताप नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,43-शाहपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,44-बसंतपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,45-मैत्रीपुरम
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,46-शक्तिनगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,47-महात्मा ज्योतिबा फुले नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,48-धर्मशाला बाजार
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,49-बेनीगंज रुद्रपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,50-कल्याणपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,51-देवी प्रसाद नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,52-विजय चौक
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,53-रामजानकी नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,54-उर्वरकनगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,55-बन्धू सिंह नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,56-रघुपति सहाय फिराक नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,57-रायगंज
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,58-सूरज कुण्ड धाम नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,59-आत्माराम नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,60-विकास नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,61-साहबगंज
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,62-माया बाजार
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,63-जगन्नाथपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,64-विष्णुपुरम
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,65-कृष्ण मोहन पाण्डेय नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,66-नेताजी सुभाष नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,67-सरदार भगत सिंह नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,68-महर्षि दधीचि नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,69-श्रीराम चौक
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,70-चन्द्रशेखर आजाद चौक
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,71-आर्यनगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,72-सिविल लाईन.2
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,73-शिवजी नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,74-सन्त झूले लाल नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,75-शिवाजी नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,76-घण्टाघर
गोरखपुर,नगर निगम - 1-गोरखपुर,323. Gorakhpur Rural,77-गीताप्रेस नगर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,78-पुराना गोरखपुर
गोरखपुर,नगर निगम - 1-गोरखपुर,322. Gorakhpur Urban,79-सिविल लाइन.1
झांसी,नगर निगम - 1-झांसी,222. Babina,1-हंसारी गिर्द प्रथम
झांसी,नगर निगम - 1-झांसी,222. Babina,2-तालपुरा प्रथम
झांसी,नगर निगम - 1-झांसी,222. Babina,3-भट्टागांव
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,4-खुशीपुरा प्रथम
झांसी,नगर निगम - 1-झांसी,222. Babina,5-ईसाईटोला प्रथम
झांसी,नगर निगम - 1-झांसी,222. Babina,6-नैनागढ
झांसी,नगर निगम - 1-झांसी,222. Babina,7-कछियाना पुलिया नं. 9
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,8-नई बस्ती प्रथम
झांसी,नगर निगम - 1-झांसी,222. Babina,9-हंसारी गिर्द द्वितीय
झांसी,नगर निगम - 1-झांसी,222. Babina,10-नैनागढ दक्षिण प्रथम
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,11-बाहर सैंयर गेट
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,12-स्कूलपुरा
झांसी,नगर निगम - 1-झांसी,222. Babina,13-कोछाभांवर
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,14-खुशीपुरा द्वितीय
झांसी,नगर निगम - 1-झांसी,222. Babina,15-गढियागांव
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,16-मसीहागंज
झांसी,नगर निगम - 1-झांसी,222. Babina,17-नन्दपुरा द्वितीय
झांसी,नगर निगम - 1-झांसी,222. Babina,18-तालपुरा द्वितीय
झांसी,नगर निगम - 1-झांसी,222. Babina,19-बंगला घाट
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,20-गुदरी
झांसी,नगर निगम - 1-झांसी,222. Babina,21-सिमरधा
झांसी,नगर निगम - 1-झांसी,222. Babina,22-बिजौली
झांसी,नगर निगम - 1-झांसी,222. Babina,23-लहरगिर्द प्रथम
झांसी,नगर निगम - 1-झांसी,222. Babina,24-सिमराहा
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,25-बगीचा पुलिया नं. 9
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,26-ईसाईटोला द्वितीय
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,27-डडियापुरा द्वितीय
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,28-हीरापुरा
झांसी,नगर निगम - 1-झांसी,222. Babina,29-नैनागढ दक्षिण द्वितीय
झांसी,नगर निगम - 1-झांसी,222. Babina,30-अलीगोल प्रथम
झांसी,नगर निगम - 1-झांसी,222. Babina,31-लहरगिर्द द्वितीय
झांसी,नगर निगम - 1-झांसी,222. Babina,32-पिछोर
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,33-ओरछा गेट के बाहर द्वितीय
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,34-नई बस्ती द्वितीय
झांसी,नगर निगम - 1-झांसी,222. Babina,35-नन्दनपुरा प्रथम
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,36-प्रेमगंज द्वितीय
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,38-अलीगोल द्वितीय
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,39-बाहर दतिया गेटप्रथम
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,40-आजादगंज
झांसी,नगर निगम - 1-झांसी,222. Babina,41-नन्दनपुरा तृतीय
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,42-सागरगेट
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,43-नानकगंज
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,44-सिविल लाईन उत्तरी भाग
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,45-छनियापुरा
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,46-प्रेमगंज प्रथम
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,47-तलैया
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,48-मेवातीपुरा
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,49-सिविल लाईन पश्चिमी भाग
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,50-डडियापुरा प्रथम
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,51-सिविल लाईन दक्षिणी भागद्वितीय
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,52-मुकरयाना
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,53-बाहर खण्डेराव गेट
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,54-बाहर ओरछा गेट प्रथम
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,55-सिविल लाईन दक्षिणी भागप्रथम
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,56-टौरिया नरसिंहराव
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,57-सी.पी. मिशन कम्पाउण्ड
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,58-गुसाईपुरा
झांसी,नगर निगम - 1-झांसी,222. Babina,59-डरूभोडेला
झांसी,नगर निगम - 1-झांसी,223. Jhansi Nagar,60-लक्ष्मनगंज
प्रयागराज,नगर निगम - 1-प्रयागराज,263. Allahabad South,1-महेवा
प्रयागराज,नगर निगम - 1-प्रयागराज,261. Allahabad West,2-सुलेमसराय
प्रयागराज,नगर निगम - 1-प्रयागराज,261. Allahabad West,3-बम्हरौली उपरहार
प्रयागराज,नगर निगम - 1-प्रयागराज,260. Karachhana,4-नीबी तालुका खुर्द
प्रयागराज,नगर निगम - 1-प्रयागराज,261. Allahabad West,5-पीपलगॉव
प्रयागराज,नगर निगम - 1-प्रयागराज,256. Phulpur,6-कनिहार
प्रयागराज,नगर निगम - 1-प्रयागराज,262. Allahabad North,7-राजापुर
प्रयागराज,नगर निगम - 1-प्रयागराज,260. Karachhana,8-तेंदुआवन
प्रयागराज,नगर निगम - 1-प्रयागराज,256. Phulpur,9-सोनौटी
प्रयागराज,नगर निगम - 1-प्रयागराज,254. Phaphamau,10-गोहरी
प्रयागराज,नगर निगम - 1-प्रयागराज,256. Phulpur,11-अमरसापुर
प्रयागराज,नगर निगम - 1-प्रयागराज,262. Allahabad North,12-अशोक नगर
प्रयागराज,नगर निगम - 1-प्रयागराज,263. Allahabad South,13-मलाकराज
प्रयागराज,नगर निगम - 1-प्रयागराज,254. Phaphamau,14-भदरी
प्रयागराज,नगर निगम - 1-प्रयागराज,261. Allahabad West,15-जयन्तीपुर
प्रयागराज,नगर निगम - 1-प्रयागराज,254. Phaphamau,16-बहमलपुर
प्रयागराज,नगर निगम - 1-प्रयागराज,260. Karachhana,17-चाका
प्रयागराज,नगर निगम - 1-प्रयागराज,261. Allahabad West,18-हरवारा
प्रयागराज,नगर निगम - 1-प्रयागराज,256. Phulpur,19-अंदावा
प्रयागराज,नगर निगम - 1-प्रयागराज,263. Allahabad South,20-चक रघुनाथ
प्रयागराज,नगर निगम - 1-प्रयागराज,262. Allahabad North,21-म्योराबाद
प्रयागराज,नगर निगम - 1-प्रयागराज,260. Karachhana,22-बसवार
प्रयागराज,नगर निगम - 1-प्रयागराज,262. Allahabad North,23-सादियाबाद
प्रयागराज,नगर निगम - 1-प्रयागराज,262. Allahabad North,24-स्वराज नगर
प्रयागराज,नगर निगम - 1-प्रयागराज,256. Phulpur,25-मलावॉ बुजुर्ग
प्रयागराज,नगर निगम - 1-प्रयागराज,262. Allahabad North,26-सिविल लाइन्स प्रथम
प्रयागराज,नगर निगम - 1-प्रयागराज,262. Allahabad North,27-सलोरी
प्रयागराज,नगर निगम - 1-प्रयागराज,261. Allahabad West,28-झूलेलाल नगर
प्रयागराज,नगर निगम - 1-प्रयागराज,260. Karachhana,29-मोहब्बतगंज
प्रयागराज,नगर निगम - 1-प्रयागराज,263. Allahabad South,30-कृष्णा नगर
प्रयागराज,नगर निगम - 1-प्रयागराज,263. Allahabad South,31-जहांगीराबाद
प्रयागराज,नगर निगम - 1-प्रयागराज,262. Allahabad North,32-एलनगंज
प्रयागराज,नगर निगम - 1-प्रयागराज,261. Allahabad West,33-लवायन
प्रयागराज,नगर निगम - 1-प्रयागराज,261. Allahabad West,34-शिवकुटी
प्रयागराज,नगर निगम - 1-प्रयागराज,261. Allahabad West,35-झलवा
प्रयागराज,नगर निगम - 1-प्रयागराज,262. Allahabad North,36-मधवापुर
प्रयागराज,नगर निगम - 1-प्रयागराज,261. Allahabad West,37-शांतिपुरम्
प्रयागराज,नगर निगम - 1-प्रयागराज,262. Allahabad North,38-बाघम्बरी हाउसिंग स्कीम
प्रयागराज,नगर निगम - 1-प्रयागराज,254. Phaphamau,39-मलाक हरहर
